Wall time,Step,Value
1653924123.604379,131868,1.4700000286102295
1653924123.8227208,131968,1.4700000286102295
1653924125.1120338,132520,1.440000057220459
1653924128.0562143,133812,1.350000023841858
1653924130.0477574,134748,1.3300000429153442
1653924130.6697974,135016,1.350000023841858
1653924133.6217449,136340,1.3300000429153442
1653924141.3320146,139696,1.2100000381469727
1653924146.0726237,141904,1.340000033378601
1653924147.8933837,142732,1.3200000524520874
1653924148.5748968,143020,1.2400000095367432
1653924148.950155,143192,1.2200000286102295
1653924150.3253658,143824,1.190000057220459
1653924152.0368521,144588,1.2899999618530273
1653924153.3849974,145164,1.309999942779541
1653924156.2472746,146424,1.25
1653924157.9613142,147184,1.1699999570846558
1653924159.3412242,147808,1.1699999570846558
1653924161.5803812,148816,1.1399999856948853
1653924163.0968208,149456,1.159999966621399
1653924173.897693,154240,1.0499999523162842
1653924175.1065056,154760,1.1799999475479126
1653924175.3763525,154876,1.1799999475479126
1653924175.674218,155008,1.1799999475479126
1653924181.0967836,157380,1.1799999475479126
1653924184.1114922,158728,1.1100000143051147
1653924184.312159,158820,1.1100000143051147
1653924185.757243,159472,1.090000033378601
1653924187.6102545,160220,1.0
1653924195.0104215,163392,0.9900000095367432
1653924198.512897,164928,1.0399999618530273
1653924201.6334095,166272,1.0
1653924202.5140195,166648,0.9800000190734863
1653924203.5709813,167124,1.0299999713897705
1653924209.0305429,169524,1.059999942779541
1653924210.6136882,170212,1.0
1653924212.360792,170952,0.9399999976158142
1653924214.1985419,171764,0.9599999785423279
1653924219.2815194,173972,0.9700000286102295
1653924220.084697,174324,1.0
1653924223.019961,175560,1.0499999523162842
1653924223.907584,175948,1.0399999618530273
1653924224.9549856,176384,1.059999942779541
1653924225.1603794,176476,1.0800000429153442
1653924239.6523879,182716,1.1299999952316284
1653924240.9467962,183264,1.0700000524520874
1653924242.115654,183756,1.100000023841858
1653924242.4334602,183896,1.100000023841858
1653924249.7194767,186892,1.2699999809265137
1653924252.9624398,188268,1.2699999809265137
1653924253.4936914,188500,1.2999999523162842
1653924254.9373858,189148,1.3200000524520874
1653924256.234252,189736,1.3300000429153442
1653924257.3800457,190240,1.3300000429153442
1653924264.0675442,193124,1.2599999904632568
1653924264.3487988,193244,1.2599999904632568
1653924267.3019133,194544,1.2599999904632568
1653924269.7550411,195628,1.2300000190734863
1653924270.9894183,196180,1.2200000286102295
1653924271.6144152,196448,1.309999942779541
1653924276.3644192,198524,1.2100000381469727
1653924280.9177847,200492,1.1399999856948853
1653924282.1990342,201068,1.1699999570846558
1653924289.917791,204484,1.1799999475479126
1653924294.730284,206596,1.159999966621399
1653924295.0427814,206736,1.159999966621399
1653924299.8450525,208768,1.2699999809265137
1653924300.9533782,209248,1.2599999904632568
1653924305.8717084,211288,1.309999942779541
1653924306.1058905,211380,1.340000033378601
1653924310.337736,213124,1.2599999904632568
1653924313.164849,214284,1.309999942779541
1653924314.9870086,215068,1.340000033378601
1653924316.459613,215656,1.409999966621399
1653924317.5554197,216108,1.3899999856948853
1653924319.0740924,216752,1.3899999856948853
1653924319.7670271,217028,1.3899999856948853
1653924323.9402356,218700,1.350000023841858
1653924326.2282543,219620,1.350000023841858
1653924328.3454173,220476,1.3200000524520874
1653924331.5109265,221700,1.2999999523162842
1653924333.8098528,222684,1.3200000524520874
1653924334.925557,223144,1.2699999809265137
1653924335.159933,223236,1.2400000095367432
1653924335.4181285,223356,1.2400000095367432
1653924336.0431268,223632,1.2400000095367432
1653924337.60621,224312,1.3300000429153442
1653924340.1856043,225420,1.3799999952316284
1653924343.3420997,226736,1.3899999856948853
1653924346.364209,227980,1.4500000476837158
1653924347.5851955,228472,1.4199999570846558
1653924348.0799592,228672,1.440000057220459
1653924349.0172539,229036,1.4199999570846558
1653924350.1742868,229500,1.4199999570846558
1653924350.9264698,229784,1.3700000047683716
1653924351.1505144,229868,1.340000033378601
1653924351.543635,230028,1.340000033378601
1653924357.5027347,232348,1.2899999618530273
1653924360.3933604,233560,1.2799999713897705
1653924362.1902366,234288,1.2899999618530273
1653924364.3777354,235228,1.2899999618530273
1653924364.6121082,235320,1.2599999904632568
1653924367.0183609,236336,1.2799999713897705
1653924369.1121082,237200,1.2599999904632568
1653924375.42461,239900,1.2999999523162842
1653924377.1433606,240552,1.1699999570846558
1653924379.7996125,241668,1.1200000047683716
1653924381.5496092,242416,1.1399999856948853
1653924384.5027385,243668,1.1299999952316284
1653924388.942376,245568,1.190000057220459
1653924389.8798797,245956,1.2999999523162842
1653924391.7392528,246768,1.309999942779541
1653924392.379877,247040,1.350000023841858
1653924402.2342887,251204,1.3300000429153442
1653924404.0936534,252016,1.2999999523162842
1653924409.3280258,254200,1.3200000524520874
1653924409.9686542,254468,1.3200000524520874
1653924412.2030277,255372,1.3899999856948853
1653924413.1561556,255764,1.2999999523162842
1653924414.1092777,256184,1.309999942779541
1653924420.42178,258868,1.399999976158142
1653924425.296777,260912,1.4299999475479126
1653924426.2499032,261344,1.4500000476837158
1653924433.2499025,264296,1.600000023841858
1653924434.4842775,264828,1.559999942779541
1653924436.859277,265800,1.6200000047683716
1653924442.4530282,268144,1.7000000476837158
1653924444.2499056,268900,1.6799999475479126
1653924451.1856525,271760,1.75
1653924455.2188365,273464,1.6699999570846558
1653924455.437588,273560,1.6699999570846558
1653924456.2032142,273864,1.6299999952316284
1653924456.4532142,273956,1.6100000143051147
1653924457.1094646,274252,1.5800000429153442
1653924457.7032142,274512,1.5700000524520874
1653924459.5121682,275300,1.5800000429153442
1653924461.1497948,275976,1.6299999952316284
1653924462.6029198,276580,1.6399999856948853
1653924463.0248024,276764,1.6200000047683716
1653924468.0091662,278808,1.5
1653924478.9466681,283312,1.309999942779541
1653924480.4908416,283956,1.350000023841858
1653924481.2296822,284264,1.3899999856948853
1653924483.1671796,285100,1.3799999952316284
1653924486.4171796,286432,1.440000057220459
1653924490.4484353,288088,1.4800000190734863
1653924493.5578134,289364,1.5
1653924494.1203082,289592,1.5
1653924494.885941,289904,1.4800000190734863
1653924495.6203086,290236,1.4800000190734863
1653924497.4171832,290996,1.6200000047683716
1653924498.2609327,291364,1.6200000047683716
1653924501.8703175,292884,1.7599999904632568
1653924503.307808,293496,1.7300000190734863
1653924508.2140563,295568,1.809999942779541
1653924510.479683,296500,1.8700000047683716
1653924512.1359417,297200,1.9500000476837158
1653924512.3546848,297284,1.9500000476837158
1653924513.2453074,297664,1.9500000476837158
1653924514.1671808,298052,1.9800000190734863
1653924514.589056,298236,1.9700000286102295
1653924515.276556,298512,1.940000057220459
1653924515.6203127,298652,1.9500000476837158
1653924518.1046805,299664,1.8899999856948853
1653924519.3234324,300172,1.940000057220459
1653924521.292182,300988,2.049999952316284
1653924528.198439,303844,2.009999990463257
1653924531.9953074,305460,2.049999952316284
1653924534.3159754,306412,2.109999895095825
1653924536.7659318,307372,2.200000047683716
1653924538.1564312,307940,2.190000057220459
1653924542.206097,309568,2.1500000953674316
1653924542.4404693,309660,2.140000104904175
1653924553.3205254,314136,2.0799999237060547
1653924556.5015562,315428,2.2100000381469727
1653924563.154374,318192,2.180000066757202
1653924570.4103677,321108,2.259999990463257
1653924570.9516559,321356,2.259999990463257
1653924572.0761096,321812,2.319999933242798
1653924576.639244,323684,2.359999895095825
1653924578.0012622,324228,2.4200000762939453
1653924585.4084694,327172,2.4600000381469727
1653924589.5879672,328836,2.390000104904175
1653924592.3540657,329888,2.430000066757202
1653924594.6402483,330820,2.390000104904175
